address,latitude,longitude,city,state,postal_code,price,price_sqft,#bedrooms,#bathrooms,sqft,url
400 W Peachtree St NW UNIT 2602,33.765127,-84.388189,ATLANTA,GA,30308,208000,285,1,1,729,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2602-Atlanta-GA-30308/88812991_zpid/
400 W Peachtree St NW UNIT 2605,33.765127,-84.388189,ATLANTA,GA,30308,216500,291,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2605-Atlanta-GA-30308/88814256_zpid/
400 W Peachtree St NW UNIT 2615,33.765127,-84.388189,ATLANTA,GA,30308,206000,277,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2615-Atlanta-GA-30308/88819335_zpid/
400 W Peachtree St NW UNIT 2616,33.765127,-84.388189,ATLANTA,GA,30308,205000,264,1,1,776,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2616-Atlanta-GA-30308/88826475_zpid/
400 W Peachtree St NW UNIT 2708,33.765127,-84.388189,ATLANTA,GA,30308,219000,287,1,1,763,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2708-Atlanta-GA-30308/88828033_zpid/
400 W Peachtree St NW UNIT 2715,33.765127,-84.388189,ATLANTA,GA,30308,211000,290,1,1,727,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2715-Atlanta-GA-30308/88824532_zpid/
400 W Peachtree St NW UNIT 2716,33.765127,-84.388189,ATLANTA,GA,30308,222000,286,1,1,776,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2716-Atlanta-GA-30308/88826462_zpid/
400 W Peachtree St NW UNIT 2802,33.765127,-84.388189,ATLANTA,GA,30308,215000,268,1,1,800,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2802-Atlanta-GA-30308/88816267_zpid/
400 W Peachtree St NW UNIT 2807,33.765127,-84.388189,ATLANTA,GA,30308,220000,301,1,1,730,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2807-Atlanta-GA-30308/88815813_zpid/
400 W Peachtree St NW UNIT 2901,33.765127,-84.388189,ATLANTA,GA,30308,320000,266,2,2,1200,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-2901-Atlanta-GA-30308/88063358_zpid/
400 W Peachtree St NW UNIT 3009,33.765127,-84.388189,ATLANTA,GA,30308,220000,288,1,1,763,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3009-Atlanta-GA-30308/88826633_zpid/
400 W Peachtree St NW UNIT 3014,33.765127,-84.388189,ATLANTA,GA,30308,199500,268,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3014-Atlanta-GA-30308/88824924_zpid/
400 W Peachtree St NW UNIT 3105,33.765127,-84.388189,ATLANTA,GA,30308,225000,302,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3105-Atlanta-GA-30308/88828191_zpid/
400 W Peachtree St NW UNIT 3106,33.765127,-84.388189,ATLANTA,GA,30308,351500,298,2,2,1177,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3106-Atlanta-GA-30308/88829020_zpid/
400 W Peachtree St NW UNIT 3204,33.765127,-84.388189,ATLANTA,GA,30308,333000,295,2,2,1127,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3204-Atlanta-GA-30308/88811883_zpid/
400 W Peachtree St NW UNIT 3208,33.765127,-84.388189,ATLANTA,GA,30308,225000,294,1,1,763,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3208-Atlanta-GA-30308/88810848_zpid/
400 W Peachtree St NW UNIT 3214,33.765127,-84.388189,ATLANTA,GA,30308,219450,295,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3214-Atlanta-GA-30308/88814974_zpid/
400 W Peachtree St NW UNIT 3216,33.765127,-84.388189,ATLANTA,GA,30308,217000,279,1,1,776,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3216-Atlanta-GA-30308/88826892_zpid/
400 W Peachtree St NW UNIT 3409,33.765127,-84.388189,ATLANTA,GA,30308,228000,299,1,1,762,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3409-Atlanta-GA-30308/88814025_zpid/
400 W Peachtree St NW UNIT 3414,33.765127,-84.388189,ATLANTA,GA,30308,219000,294,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3414-Atlanta-GA-30308/88827451_zpid/
400 W Peachtree St NW UNIT 3504,33.765127,-84.388189,ATLANTA,GA,30308,358000,317,2,2,1127,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3504-Atlanta-GA-30308/88828791_zpid/
400 W Peachtree St NW UNIT 3711,33.765127,-84.388189,ATLANTA,GA,30308,279000,259,2,2,1075,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3711-Atlanta-GA-30308/88813393_zpid/
400 W Peachtree St NW UNIT 3902,33.765127,-84.388189,ATLANTA,GA,30308,300000,277,2,2,1080,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3902-Atlanta-GA-30308/88828387_zpid/
400 W Peachtree St NW UNIT 3916,33.765127,-84.388189,ATLANTA,GA,30308,408000,295,2,2,1380,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-3916-Atlanta-GA-30308/88828249_zpid/
400 W Peachtree St NW UNIT 704,33.765127,-84.388189,ATLANTA,GA,30308,279000,256,2,2,1089,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-704-Atlanta-GA-30308/88821288_zpid/
400 W Peachtree St NW UNIT 810,33.765127,-84.388189,ATLANTA,GA,30308,194000,265,1,1,730,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-810-Atlanta-GA-30308/88828660_zpid/
400 W Peachtree St NW UNIT 914,33.765127,-84.388189,ATLANTA,GA,30308,183000,246,1,1,743,https://www.zillow.com/homedetails/400-W-Peachtree-St-NW-UNIT-914-Atlanta-GA-30308/88821506_zpid/
4000 4408,33.8742,-84.4665,Atlanta,GA,30339,209000,172,2,2,1209,https://www.zillow.com/homedetails/4000-4408-Atlanta-GA-30339/87685115_zpid/
4000 Chastain,33.864675,-84.380393,atlanta,GA,30342,535000,222,3,4,2400,https://www.zillow.com/homedetails/4000-Chastain-Atlanta-GA-30342/2093557038_zpid/
4000 N Ivy Rd NE,33.864385,-84.365915,ATLANTA,GA,30342,625000,263,4,3,2371,https://www.zillow.com/homedetails/4000-N-Ivy-Rd-NE-Atlanta-GA-30342/35927846_zpid/
4003 Pineview Dr SE,33.855,-84.4872,Smyrna,GA,30080,925950,231,5,4,4000,https://www.zillow.com/homedetails/4003-Pineview-Dr-SE-Smyrna-GA-30080/2093291264_zpid/
4004 Sheldon Dr NE,33.861089,-84.379382,ATLANTA,GA,30342,420000,227,3,2,1850,https://www.zillow.com/homedetails/4004-Sheldon-Dr-NE-Atlanta-GA-30342/35942179_zpid/
4006 Cornell Blvd SW,33.758588,-84.518469,ATLANTA,GA,30331,63900,,3,2,--,https://www.zillow.com/homedetails/4006-Cornell-Blvd-SW-Atlanta-GA-30331/35871522_zpid/
4007 Pineview Dr SE,33.855564,-84.487148,SMYRNA,GA,30080,925950,212,5,5,4000,https://www.zillow.com/homedetails/4007-Pineview-Dr-SE-Smyrna-GA-30080/14312233_zpid/
4008 Kenner Dr SW,33.758487,-84.508915,ATLANTA,GA,30331,115000,58,3,3,1964,https://www.zillow.com/homedetails/4008-Kenner-Dr-SW-Atlanta-GA-30331/35843305_zpid/
4009 Ester Dr SW,33.753533,-84.518737,ATLANTA,GA,30331,46000,43,2,1,1056,https://www.zillow.com/homedetails/4009-Ester-Dr-SW-Atlanta-GA-30331/35873767_zpid/
4009 Herron Trl SW,33.64657,-84.565209,ATLANTA,GA,30349,344900,66,5,5,5164,https://www.zillow.com/homedetails/4009-Herron-Trl-SW-Atlanta-GA-30349/69367037_zpid/
401 10TH St NW APT A202,33.781647,-84.399897,ATLANTA,GA,30318,299900,149,2,2.5,2012,https://www.zillow.com/homedetails/401-10TH-St-NW-APT-A202-Atlanta-GA-30318/65470105_zpid/
401 10th St NW APT B205,33.78181,-84.40002,Atlanta,GA,30318,300000,149,2,3,2012,https://www.zillow.com/homedetails/401-10th-St-NW-APT-B205-Atlanta-GA-30318/2102457430_zpid/
401 Brighton Pt,33.956411,-84.365658,SANDY SPRINGS,GA,30328,166900,136,2,2,1225,https://www.zillow.com/homedetails/401-Brighton-Pt-Sandy-Springs-GA-30328/69368542_zpid/
401 Cleveland Cir SW,33.685045,-84.402494,ATLANTA,GA,30315,33000,34,3,1,962,https://www.zillow.com/homedetails/401-Cleveland-Cir-SW-Atlanta-GA-30315/35892262_zpid/
401 Dunbar Dr,33.926067,-84.299904,Dunwoody,GA,30338,157000,119,2,2,1314,https://www.zillow.com/homedetails/401-Dunbar-Dr-Dunwoody-GA-30338/14579867_zpid/
401 Illinois Ave NW,33.766198,-84.45154,ATLANTA,GA,30314,61500,36,4,2,1700,https://www.zillow.com/homedetails/401-Illinois-Ave-NW-Atlanta-GA-30314/35855811_zpid/
4010 Boulder Park Dr SW,33.7469,-84.51942,ATLANTA,GA,30331,61000,22,6,4.5,2691,https://www.zillow.com/homedetails/4010-Boulder-Park-Dr-SW-Atlanta-GA-30331/35873931_zpid/
4010 Roswell Rd APT 6,33.864418,-84.381546,Atlanta,GA,30342,337000,154,3,2.5,2188,https://www.zillow.com/homedetails/4010-Roswell-Rd-APT-6-Atlanta-GA-30342/2120575206_zpid/
4010 Roswell Rd NE # B2,33.864419,-84.381543,Atlanta,GA,30342,337000,154,3,2.5,2188,https://www.zillow.com/homedetails/4010-Roswell-Rd-NE-B2-Atlanta-GA-30342/35942291_zpid/
4011 Briarcliff Rd NE,33.852622,-84.281853,ATLANTA,GA,30345,625000,700,2,1,892,https://www.zillow.com/homedetails/4011-Briarcliff-Rd-NE-Atlanta-GA-30345/14552662_zpid/
4015 Marshwood Trce,33.645913,-84.596776,ATLANTA,GA,30349,85000,151,5,2,1672,https://www.zillow.com/homedetails/4015-Marshwood-Trce-Atlanta-GA-30349/35959085_zpid/
4018 Dinmont Chase,33.642358,-84.576555,Atlanta,GA,30349,179000,70,4,3,2548,https://www.zillow.com/homedetails/4018-Dinmont-Chase-Atlanta-GA-30349/97991813_zpid/
402 7th St NE,33.778556,-84.374147,Atlanta,GA,30308,885000,368,3,3,2400,https://www.zillow.com/homedetails/402-7th-St-NE-Atlanta-GA-30308/2100223001_zpid/
402 Ansley Villa Dr NE,33.806413,-84.376082,ATLANTA,GA,30324,450000,261,2,3,1722,https://www.zillow.com/homedetails/402-Ansley-Villa-Dr-NE-Atlanta-GA-30324/35932347_zpid/
402 Cedar Chase Cir NE,33.815194,-84.361299,ATLANTA,GA,30324,230000,152,2,3,1509,https://www.zillow.com/homedetails/402-Cedar-Chase-Cir-NE-Atlanta-GA-30324/35929101_zpid/
402 Sawtell Ave SE,33.707663,-84.37564,ATLANTA,GA,30315,20000,20,3,1,963,https://www.zillow.com/homedetails/402-Sawtell-Ave-SE-Atlanta-GA-30315/35876478_zpid/
402 Valley Brook Dr NE,33.877369,-84.374197,ATLANTA,GA,30342,559000,369,3,2,1512,https://www.zillow.com/homedetails/402-Valley-Brook-Dr-NE-Atlanta-GA-30342/35934088_zpid/
4020 Jailette Rd,33.642956,-84.536207,ATLANTA,GA,30349,119000,85,4,3,1388,https://www.zillow.com/homedetails/4020-Jailette-Rd-Atlanta-GA-30349/35958321_zpid/
4023 Kenner Dr SW,33.758599,-84.508168,ATLANTA,GA,30331,115000,82,3,2,1389,https://www.zillow.com/homedetails/4023-Kenner-Dr-SW-Atlanta-GA-30331/55015955_zpid/
403 Brighton Pt,33.956411,-84.365658,SANDY SPRINGS,GA,30328,170000,138,2,2,1225,https://www.zillow.com/homedetails/403-Brighton-Pt-Sandy-Springs-GA-30328/69374205_zpid/
403 Callan Cir NE,33.765252,-84.335957,ATLANTA,GA,30307,1030000,299,4,3,3440,https://www.zillow.com/homedetails/403-Callan-Cir-NE-Atlanta-GA-30307/14478780_zpid/
403 Charter Oak Dr SW,33.759783,-84.511173,ATLANTA,GA,30331,68000,64,3,2,1050,https://www.zillow.com/homedetails/403-Charter-Oak-Dr-SW-Atlanta-GA-30331/35843082_zpid/
403 Westchester Blvd NW,33.76627,-84.453661,ATLANTA,GA,30314,19000,19,3,1,986,https://www.zillow.com/homedetails/403-Westchester-Blvd-NW-Atlanta-GA-30314/35855827_zpid/
4032 Emma Ln NE,33.865333,-84.375439,ATLANTA,GA,30342,690000,228,4,3.5,3016,https://www.zillow.com/homedetails/4032-Emma-Ln-NE-Atlanta-GA-30342/35933841_zpid/
404 Coleraine SE,33.895749,-84.472539,SMYRNA,GA,30080,127000,92,2,2,1368,https://www.zillow.com/homedetails/404-Coleraine-SE-Smyrna-GA-30080/14316340_zpid/
404 Golfview Rd NW,33.812014,-84.399754,ATLANTA,GA,30309,515000,237,3,2,2172,https://www.zillow.com/homedetails/404-Golfview-Rd-NW-Atlanta-GA-30309/35908602_zpid/
404 Springdale Dr NE,33.82334,-84.376648,ATLANTA,GA,30305,550000,305,3,2,1798,https://www.zillow.com/homedetails/404-Springdale-Dr-NE-Atlanta-GA-30305/35932591_zpid/
4041 Navajo Trl NE,33.911712,-84.331852,Brookhaven,GA,30319,958000,221,5,5,4321,https://www.zillow.com/homedetails/4041-Navajo-Trl-NE-Brookhaven-GA-30319/14577169_zpid/
4042 Blanton Ave SW,33.690552,-84.520824,Atlanta,GA,30331,72000,48,4,2,1476,https://www.zillow.com/homedetails/4042-Blanton-Ave-SW-Atlanta-GA-30331/69366014_zpid/
4044 Blanton Ave SW,33.690792,-84.522078,Atlanta,GA,30331,72000,48,4,2,1476,https://www.zillow.com/homedetails/4044-Blanton-Ave-SW-Atlanta-GA-30331/2112865836_zpid/
4045 Wisteria Ln SW,33.759455,-84.509453,ATLANTA,GA,30331,69900,42,4,2,1643,https://www.zillow.com/homedetails/4045-Wisteria-Ln-SW-Atlanta-GA-30331/35843235_zpid/
4046 Doster Dr SW,33.753049,-84.520002,ATLANTA,GA,30331,25691,24,3,1,1050,https://www.zillow.com/homedetails/4046-Doster-Dr-SW-Atlanta-GA-30331/35873726_zpid/
4049 Charleston Pl SE,33.855099,-84.50626,SMYRNA,GA,30080,450000,170,3,4,2640,https://www.zillow.com/homedetails/4049-Charleston-Pl-SE-Smyrna-GA-30080/14305734_zpid/
405 9TH St NE,33.780274,-84.373928,ATLANTA,GA,30309,1790000,356,5,6,5024,https://www.zillow.com/homedetails/405-9TH-St-NE-Atlanta-GA-30309/35931311_zpid/
405 Angier Ct NE,33.765703,-84.374175,ATLANTA,GA,30312,485000,203,4,3,2383,https://www.zillow.com/homedetails/405-Angier-Ct-NE-Atlanta-GA-30312/35879708_zpid/
405 Greenlaurel Dr,33.900035,-84.374283,ATLANTA,GA,30342,475000,,3,4,--,https://www.zillow.com/homedetails/405-Greenlaurel-Dr-Atlanta-GA-30342/35935197_zpid/
405 Oakside Dr SW,33.760016,-84.512093,ATLANTA,GA,30331,70000,72,4,2,960,https://www.zillow.com/homedetails/405-Oakside-Dr-SW-Atlanta-GA-30331/65448822_zpid/
4051 Orchard Rd UNIT 105,33.855668,-84.482646,ATLANTA,GA,30339,350000,128,3,2.5,2732,https://www.zillow.com/homedetails/4051-Orchard-Rd-UNIT-105-Atlanta-GA-30339/80420829_zpid/
4054 Bigsage Dr,33.650491,-84.571958,COLLEGE PARK,GA,30349,250000,71,4,4,3474,https://www.zillow.com/homedetails/4054-Bigsage-Dr-College-Park-GA-30349/69370528_zpid/
406 Bryan St SE,33.743902,-84.374345,ATLANTA,GA,30312,420000,243,3,3,1728,https://www.zillow.com/homedetails/406-Bryan-St-SE-Atlanta-GA-30312/69345249_zpid/
406 Country Park Dr SE,33.882856,-84.489515,SMYRNA,GA,30080,145000,133,2,1,1089,https://www.zillow.com/homedetails/406-Country-Park-Dr-SE-Smyrna-GA-30080/14311343_zpid/
4060 Old Fairburn Rd,33.644616,-84.543516,ATLANTA,GA,30349,134500,72,3,3,1847,https://www.zillow.com/homedetails/4060-Old-Fairburn-Rd-Atlanta-GA-30349/65447068_zpid/
4066 Robin Cir,33.603823,-84.57716,COLLEGE PARK,GA,30349,149000,,3,3,--,https://www.zillow.com/homedetails/4066-Robin-Cir-College-Park-GA-30349/65457187_zpid/
4069 Briarcliff Rd NE,33.854148,-84.281158,ATLANTA,GA,30345,308000,158,4,2,1940,https://www.zillow.com/homedetails/4069-Briarcliff-Rd-NE-Atlanta-GA-30345/14552845_zpid/
407 Fulton St SW,33.742317,-84.400968,ATLANTA,GA,30312,215000,172,3,2,1250,https://www.zillow.com/homedetails/407-Fulton-St-SW-Atlanta-GA-30312/35890118_zpid/
407 Madison Ln SE # 407,33.883272,-84.524756,Smyrna,GA,30080,163400,135,2,2,1203,https://www.zillow.com/homedetails/407-Madison-Ln-SE-407-Smyrna-GA-30080/87681588_zpid/
4074 Kenora Dr SW,33.757176,-84.520725,ATLANTA,GA,30331,130000,59,5,2,2178,https://www.zillow.com/homedetails/4074-Kenora-Dr-SW-Atlanta-GA-30331/65449307_zpid/
4077 Statewood Rd NE,33.866407,-84.366649,ATLANTA,GA,30342,766500,310,4,4,2470,https://www.zillow.com/homedetails/4077-Statewood-Rd-NE-Atlanta-GA-30342/35927998_zpid/
408 W Lake Ave NW,33.766673,-84.441269,ATLANTA,GA,30318,28000,24,2,2,1148,https://www.zillow.com/homedetails/408-W-Lake-Ave-NW-Atlanta-GA-30318/35845838_zpid/
4083 Blanton Ave SW,33.691181,-84.523055,ATLANTA,GA,30331,62000,61,3,2,1008,https://www.zillow.com/homedetails/4083-Blanton-Ave-SW-Atlanta-GA-30331/35875190_zpid/
4083 Chippewa Pl NE,33.91338,-84.330844,Brookhaven,GA,30319,195000,135,2,1,1444,https://www.zillow.com/homedetails/4083-Chippewa-Pl-NE-Brookhaven-GA-30319/14577150_zpid/
4087 Chastain Park Ct NE,33.87738,-84.383015,ATLANTA,GA,30342,102500,,1,1,--,https://www.zillow.com/homedetails/4087-Chastain-Park-Ct-NE-Atlanta-GA-30342/65467875_zpid/
4088 Chastain Park Ct NE,33.87738,-84.383015,ATLANTA,GA,30342,110000,218,1,1,504,https://www.zillow.com/homedetails/4088-Chastain-Park-Ct-NE-Atlanta-GA-30342/65467876_zpid/
409 Arnold St NE,33.765579,-84.368695,ATLANTA,GA,30308,449500,248,4,2,1812,https://www.zillow.com/homedetails/409-Arnold-St-NE-Atlanta-GA-30308/35879467_zpid/
4090 Chastain Park Ct NE,33.877387,-84.383019,ATLANTA,GA,30342,116000,230,1,1,504,https://www.zillow.com/homedetails/4090-Chastain-Park-Ct-NE-Atlanta-GA-30342/65467878_zpid/
4090 Sunrise Trl,33.62209,-84.521365,COLLEGE PARK,GA,30349,165500,52,4,3,3128,https://www.zillow.com/homedetails/4090-Sunrise-Trl-College-Park-GA-30349/35958133_zpid/
4091 Chestnut Ridge Dr,33.945077,-84.328727,ATLANTA,GA,30338,569900,177,5,4,3214,https://www.zillow.com/homedetails/4091-Chestnut-Ridge-Dr-Atlanta-GA-30338/14583985_zpid/
4093 N Ivy Rd NE,33.866632,-84.365198,ATLANTA,GA,30342,747500,307,4,3,2427,https://www.zillow.com/homedetails/4093-N-Ivy-Rd-NE-Atlanta-GA-30342/35927910_zpid/
4095 Chastain Park Ct NE,33.87738,-84.383015,Atlanta,GA,30342,127000,251,1,1,504,https://www.zillow.com/homedetails/4095-Chastain-Park-Ct-NE-Atlanta-GA-30342/65467883_zpid/
4095 Montego Bay Dr,33.641668,-84.537104,ATLANTA,GA,30349,80000,49,3,2,1612,https://www.zillow.com/homedetails/4095-Montego-Bay-Dr-Atlanta-GA-30349/35958528_zpid/
41 E Dr NE,33.820873,-84.382618,Atlanta,GA,30305,975000,237,5,3,4110,https://www.zillow.com/homedetails/41-E-Dr-NE-Atlanta-GA-30305/35896483_zpid/
41 Ivy Rdg NE,33.857606,-84.378431,ATLANTA,GA,30342,312500,196,2,3,1588,https://www.zillow.com/homedetails/41-Ivy-Rdg-NE-Atlanta-GA-30342/35942600_zpid/
41 Little Silver Ct SE,33.894131,-84.492537,SMYRNA,GA,30080,172500,138,2,2,1250,https://www.zillow.com/homedetails/41-Little-Silver-Ct-SE-Smyrna-GA-30080/14310268_zpid/
41 Meldon Ave SE,33.711457,-84.384756,ATLANTA,GA,30315,90800,163,4,2,1323,https://www.zillow.com/homedetails/41-Meldon-Ave-SE-Atlanta-GA-30315/35883213_zpid/
41 Montgomery St NE,33.754682,-84.339452,ATLANTA,GA,30307,354000,245,3,3,1440,https://www.zillow.com/homedetails/41-Montgomery-St-NE-Atlanta-GA-30307/14467149_zpid/
410 Amberidge Trl,33.934813,-84.401306,ATLANTA,GA,30328,424900,241,3,3,1759,https://www.zillow.com/homedetails/410-Amberidge-Trl-Atlanta-GA-30328/35905528_zpid/
410 Candler Park Dr NE,33.765348,-84.345824,ATLANTA,GA,30307,200000,229,2,1,870,https://www.zillow.com/homedetails/410-Candler-Park-Dr-NE-Atlanta-GA-30307/59934213_zpid/
410 Candler Park Dr NE,33.765,-84.340054,ATLANTA,GA,30307,200000,238,2,1,840,https://www.zillow.com/homedetails/410-Candler-Park-Dr-NE-Atlanta-GA-30307/59934222_zpid/
410 Candler Park Dr NE,33.765,-84.340054,ATLANTA,GA,30307,195000,232,1,1,840,https://www.zillow.com/homedetails/410-Candler-Park-Dr-NE-Atlanta-GA-30307/59934177_zpid/
410 Candler Park Dr NE,33.765,-84.340054,ATLANTA,GA,30307,172500,205,1,1,840,https://www.zillow.com/homedetails/410-Candler-Park-Dr-NE-Atlanta-GA-30307/59934178_zpid/
410 Candler Park Dr NE,33.765,-84.340054,ATLANTA,GA,30307,172500,205,1,1,840,https://www.zillow.com/homedetails/410-Candler-Park-Dr-NE-Atlanta-GA-30307/59934191_zpid/
410 Candler Park Dr NE APT A4,33.764999,-84.339939,Atlanta,GA,30307,195000,232,1,1,840,https://www.zillow.com/homedetails/410-Candler-Park-Dr-NE-APT-A4-Atlanta-GA-30307/2091383038_zpid/
410 Felton Dr NE # 325,33.765744,-84.375291,Atlanta,GA,30312,639900,,3,4,--,https://www.zillow.com/homedetails/410-Felton-Dr-NE-325-Atlanta-GA-30312/2090847973_zpid/
410 Felton Dr Ne #6,33.765744,-84.375291,Atlanta,GA,30312,630750,232,3,4,2709,https://www.zillow.com/homedetails/410-Felton-Dr-Ne-6-Atlanta-GA-30312/2092406225_zpid/
410 Parkway Dr NE,33.76556,-84.373799,ATLANTA,GA,30312,328500,,2,2,--,https://www.zillow.com/homedetails/410-Parkway-Dr-NE-Atlanta-GA-30312/35879396_zpid/
410 Pomona Cir SW,33.687154,-84.402735,ATLANTA,GA,30315,96200,58,3,1.5,1631,https://www.zillow.com/homedetails/410-Pomona-Cir-SW-Atlanta-GA-30315/35892263_zpid/
410 River Shore Ct,33.92297,-84.400544,ATLANTA,GA,30328,411000,171,4,2.5,2403,https://www.zillow.com/homedetails/410-River-Shore-Ct-Atlanta-GA-30328/35905871_zpid/
4100 Paces Walk SE,33.856053,-84.479254,Atlanta,GA,30339,238000,149,2,2,1593,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-Atlanta-GA-30339/2120488604_zpid/
4100 Paces Walk SE UNIT 1102,33.856104,-84.476421,ATLANTA,GA,30339,265000,157,3,2,1678,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-1102-Atlanta-GA-30339/61951251_zpid/
4100 Paces Walk SE UNIT 1107,33.855486,-84.480221,ATLANTA,GA,30339,242000,174,2,2,1384,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-1107-Atlanta-GA-30339/61951256_zpid/
4100 Paces Walk SE UNIT 1202,33.856104,-84.476421,Atlanta,GA,30339,269000,160,3,2,1678,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-1202-Atlanta-GA-30339/171183926_zpid/
4100 Paces Walk SE UNIT 1203,33.856104,-84.476421,Atlanta,GA,30339,238000,171,2,2,1384,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-1203-Atlanta-GA-30339/171183927_zpid/
4100 Paces Walk SE UNIT 1303,33.856104,-84.476421,ATLANTA,GA,30339,247500,178,2,2,1384,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-1303-Atlanta-GA-30339/61951272_zpid/
4100 Paces Walk SE UNIT 1307,33.855486,-84.480221,ATLANTA,GA,30339,260000,187,2,2,1384,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-1307-Atlanta-GA-30339/61951276_zpid/
4100 Paces Walk SE UNIT 2102,33.856104,-84.476421,ATLANTA,GA,30339,268000,159,3,2,1678,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-2102-Atlanta-GA-30339/61951221_zpid/
4100 Paces Walk SE UNIT 2104,33.855486,-84.480221,ATLANTA,GA,30339,266000,168,3,2,1583,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-2104-Atlanta-GA-30339/61951223_zpid/
4100 Paces Walk SE UNIT 2105,33.856104,-84.476421,ATLANTA,GA,30339,260000,165,3,2,1571,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-2105-Atlanta-GA-30339/61951224_zpid/
4100 Paces Walk SE UNIT 2301,33.856104,-84.476421,ATLANTA,GA,30339,240000,192,2,2,1250,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-2301-Atlanta-GA-30339/61951240_zpid/
4100 Paces Walk SE UNIT 2310,33.856104,-84.476421,ATLANTA,GA,30339,250000,200,2,2,1250,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-2310-Atlanta-GA-30339/61951249_zpid/
4100 Paces Walk SE UNIT 4105,33.856104,-84.476421,ATLANTA,GA,30339,260000,149,2,2,1744,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-4105-Atlanta-GA-30339/61951299_zpid/
4100 Paces Walk SE UNIT 4302,33.856104,-84.476421,ATLANTA,GA,30339,277000,158,2,2,1744,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-4302-Atlanta-GA-30339/61951308_zpid/
4100 Paces Walk SE UNIT 4303,33.856104,-84.476421,ATLANTA,GA,30339,277000,173,2,2,1593,https://www.zillow.com/homedetails/4100-Paces-Walk-SE-UNIT-4303-Atlanta-GA-30339/61951309_zpid/
