title,address,latitude,longitude,city,state,postal_code,price,#bedrooms,#bathrooms,sqft,real estate provider,url
House For Sale,115 Silverwood Rd,33.89579,-84.383716,Sandy Springs,GA,30342,"$599,000 ",3,2,"1,743",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/115-Silverwood-Rd-Sandy-Springs-GA-30342/35940827_zpid/
House For Sale,4227 Peachtree Dunwoody Rd NE,33.870132,-84.358149,Atlanta,GA,30342,"$1,157,000 ",6,6,"4,865",Mark Spain Real Estate,https://www.zillow.com/homedetails/4227-Peachtree-Dunwoody-Rd-NE-Atlanta-GA-30342/69380779_zpid/
House For Sale,449 Blackland Rd NW,33.860561,-84.402349,Atlanta,GA,30342,"$4,200,000 ",7,11,"8,886",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/449-Blackland-Rd-NW-Atlanta-GA-30342/65442075_zpid/
House For Sale,440 Brookfield Dr,33.880858,-84.372807,Sandy Springs,GA,30342,"$1,350,000 ",5,7,"6,631",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/440-Brookfield-Dr-Sandy-Springs-GA-30342/35934374_zpid/
House For Sale,590 Windsor Pkwy,33.884765,-84.368081,Sandy Springs,GA,30342,"$949,900 ",5,5,"4,306",The Goldin Group Real Estate,https://www.zillow.com/homedetails/590-Windsor-Pkwy-Sandy-Springs-GA-30342/35934470_zpid/
New Construction,4011 Whittington Dr NE,33.864391,-84.371709,Atlanta,GA,30342,"$1,399,999 ",4,5,"3,739",,https://www.zillow.com/homedetails/4011-Whittington-Dr-NE-Atlanta-GA-30342/2093630651_zpid/
House For Sale,439 Blackland Rd NW,33.860514,-84.401696,Atlanta,GA,30342,"$10,695,000 ",6,11,"15,200",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/439-Blackland-Rd-NW-Atlanta-GA-30342/35907209_zpid/
House For Sale,20 W Belle Isle Rd,33.890712,-84.386534,Atlanta,GA,30342,"$899,000 ",5,5,"4,392",Ansley Atlanta Real Estate,https://www.zillow.com/homedetails/20-W-Belle-Isle-Rd-Atlanta-GA-30342/2100024075_zpid/
House For Sale,330 Franklin Rd,33.886714,-84.376568,Atlanta,GA,30342,"$795,000 ",4,3,"3,644",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/330-Franklin-Rd-Atlanta-GA-30342/35934889_zpid/
House For Sale,99 Spruell Springs Rd,33.891385,-84.384092,Sandy Springs,GA,30342,"$869,900 ",5,4,"3,511",PalmerHouse Properties & Assoc,https://www.zillow.com/homedetails/99-Spruell-Springs-Rd-Sandy-Springs-GA-30342/97996278_zpid/
House For Sale,5455 Shiver Smt,33.903899,-84.362652,Atlanta,GA,30342,"$875,000 ",6,5,"3,905",,https://www.zillow.com/homedetails/5455-Shiver-Smt-Atlanta-GA-30342/35926711_zpid/
House For Sale,716 Mountain Dr NE,33.866721,-84.363647,Atlanta,GA,30342,"$1,375,000 ",6,6,"6,726",Berkshire Hathaway HomeServices Georgia Properties - Buckhead Office,https://www.zillow.com/homedetails/716-Mountain-Dr-NE-Atlanta-GA-30342/65466326_zpid/
Condo For Sale,3873 Roswell Rd NE APT 20,33.860395,-84.378562,Atlanta,GA,30342,"$440,000 ",3,3,"2,300",CENTURY 21 Results Realty Services,https://www.zillow.com/homedetails/3873-Roswell-Rd-NE-APT-20-Atlanta-GA-30342/35942678_zpid/
House For Sale,560 Belada Blvd,33.897253,-84.373883,Atlanta,GA,30342,"$1,299,000 ",6,6,"5,000",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/560-Belada-Blvd-Atlanta-GA-30342/97989929_zpid/
House For Sale,344 W Wieuca Rd NE,33.874816,-84.375642,Atlanta,GA,30342,"$359,500 ",3,3,"1,326",,https://www.zillow.com/homedetails/344-W-Wieuca-Rd-NE-Atlanta-GA-30342/35933997_zpid/
House For Sale,4027 Statewood Rd NE,33.864942,-84.36648,Atlanta,GA,30342,"$998,000 ",5,5,"4,224",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4027-Statewood-Rd-NE-Atlanta-GA-30342/35928004_zpid/
House For Sale,820 Novello Ct,33.897667,-84.382662,Sandy Springs,GA,30342,"$769,900 ",5,5,"2,858",Engel & Volkers Buckhead Atlanta,https://www.zillow.com/homedetails/820-Novello-Ct-Sandy-Springs-GA-30342/2098120953_zpid/
House For Sale,9 Conifer Cir NE,33.856214,-84.362536,Atlanta,GA,30342,"$979,900 ",4,6,"4,200",SPACES REAL ESTATE BROKERS LLC,https://www.zillow.com/homedetails/9-Conifer-Cir-NE-Atlanta-GA-30342/65452288_zpid/
House For Sale,4555 Peachtree Dunwoody Rd,33.878904,-84.35778,Sandy Springs,GA,30342,"$1,125,000 ",4,6,"5,828",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4555-Peachtree-Dunwoody-Rd-Sandy-Springs-GA-30342/35905429_zpid/
House For Sale,4545 Lake Forrest Dr,33.879088,-84.386703,Sandy Springs,GA,30342,"$2,497,000 ",8,8,"7,100",,https://www.zillow.com/homedetails/4545-Lake-Forrest-Dr-Sandy-Springs-GA-30342/35941489_zpid/
New Construction,4362 Wieuca Rd NE,33.870424,-84.373639,Atlanta,GA,30342,"$1,300,000 ",5,4.5,"3,028",Ansley Atlanta Real Estate,https://www.zillow.com/homedetails/4362-Wieuca-Rd-NE-Atlanta-GA-30342/35934029_zpid/
House For Sale,362 Hillside Dr NW,33.869459,-84.399241,Atlanta,GA,30342,"$1,795,000 ",7,9,"9,281",Dorsey Alston Realtors,https://www.zillow.com/homedetails/362-Hillside-Dr-NW-Atlanta-GA-30342/35906939_zpid/
New Construction,4007 Whittington Dr NE,33.864448,-84.372097,Atlanta,GA,30342,"$1,699,000 ",4,5,"5,378",,https://www.zillow.com/homedetails/4007-Whittington-Dr-NE-Atlanta-GA-30342/2098446096_zpid/
New Construction,3958 Land O Lakes Dr NE,33.861901,-84.375977,Atlanta,GA,30342,"$1,535,000 ",5,6,"5,469",,https://www.zillow.com/homedetails/3958-Land-O-Lakes-Dr-NE-Atlanta-GA-30342/35942155_zpid/
For Sale by Owner,5285 W Kingston Ct,33.899482,-84.355449,Sandy Springs,GA,30342,"$700,000 ",2,2,"2,264",,https://www.zillow.com/homedetails/5285-W-Kingston-Ct-Sandy-Springs-GA-30342/35909613_zpid/
House For Sale,215 Forrest Lake Dr,33.886811,-84.393893,Sandy Springs,GA,30327,"$899,000 ",4,3,"4,151",Dorsey Alston Realtors,https://www.zillow.com/homedetails/215-Forrest-Lake-Dr-Sandy-Springs-GA-30327/35903020_zpid/
Condo For Sale,117 Woodmere Sq NW,33.819083,-84.425142,Atlanta,GA,30327,"$275,900 ",4,2,"1,750",PalmerHouse Properties,https://www.zillow.com/homedetails/117-Woodmere-Sq-NW-Atlanta-GA-30327/35915599_zpid/
Condo For Sale,1206 River Green Dr NW,33.863187,-84.448032,Atlanta,GA,30327,"$159,000 ",1,1,710,First Guaranty Realty Corp.,https://www.zillow.com/homedetails/1206-River-Green-Dr-NW-Atlanta-GA-30327/65470670_zpid/
Condo For Sale,3286 Northside Pkwy NW APT 505,33.844237,-84.426363,Atlanta,GA,30327,"$720,000 ",3,4,"2,475",,https://www.zillow.com/homedetails/3286-Northside-Pkwy-NW-APT-505-Atlanta-GA-30327/65470267_zpid/
House For Sale,3679 Randall Hall NW,33.855498,-84.420637,Atlanta,GA,30327,"$1,290,000 ",5,5,"4,050",Dorsey Alston Realtors,https://www.zillow.com/homedetails/3679-Randall-Hall-NW-Atlanta-GA-30327/2137244967_zpid/
House For Sale,744 Moores Mill Rd NW,33.841788,-84.412136,Atlanta,GA,30327,"$2,350,000 ",5,7,"5,610",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/744-Moores-Mill-Rd-NW-Atlanta-GA-30327/35911313_zpid/
House For Sale,815 Powers Point Ct,33.906601,-84.424161,Atlanta,GA,30327,"$1,050,000 ",6,7,"5,600",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/815-Powers-Point-Ct-Atlanta-GA-30327/35913380_zpid/
House For Sale,3391 Pinestream Rd NW,33.847713,-84.421639,Atlanta,GA,30327,"$1,125,000 ",5,4,"3,002",Dorsey Alston Realtors,https://www.zillow.com/homedetails/3391-Pinestream-Rd-NW-Atlanta-GA-30327/35914411_zpid/
House For Sale,5520 Errol Pl,33.905549,-84.399525,Sandy Springs,GA,30327,"$1,150,000 ",4,5,"5,766",,https://www.zillow.com/homedetails/5520-Errol-Pl-Sandy-Springs-GA-30327/35906124_zpid/
House For Sale,675 W Paces Ferry Rd NW UNIT 6,33.848811,-84.409373,Atlanta,GA,30327,"$2,872,500 ",5,8,"8,439",Muffley & Associates,https://www.zillow.com/homedetails/675-W-Paces-Ferry-Rd-NW-UNIT-6-Atlanta-GA-30327/2090302104_zpid/
Townhouse For Sale,54 La Rue Pl NW # 54,33.817123,-84.424781,Atlanta,GA,30327,"$188,000 ",2,2,"1,100",,https://www.zillow.com/homedetails/54-La-Rue-Pl-NW-54-Atlanta-GA-30327/2118026254_zpid/
House For Sale,4363 Paran Pl NW,33.875152,-84.414516,Atlanta,GA,30327,"$1,700,000 ",4,4,"4,100",Berkshire Hathaway HomeServices Georgia Properties - Buckhead Office,https://www.zillow.com/homedetails/4363-Paran-Pl-NW-Atlanta-GA-30327/35911791_zpid/
House For Sale,755 Montana Rd NW,33.846384,-84.412349,Atlanta,GA,30327,"$925,000 ",4,5,"3,426",,https://www.zillow.com/homedetails/755-Montana-Rd-NW-Atlanta-GA-30327/35911436_zpid/
Coming Soon,1325 Monte Carlo Dr NW,33.874351,-84.429103,Atlanta,GA,30327,"$5,900,000 ",6,8,"12,900",,https://www.zillow.com/homedetails/1325-Monte-Carlo-Dr-NW-Atlanta-GA-30327/35919039_zpid/
House For Sale,4391 Paran Pl NW,33.875652,-84.415476,Atlanta,GA,30327,"$1,075,000 ",5,6,"4,121",BHGRE Metro Brokers,https://www.zillow.com/homedetails/4391-Paran-Pl-NW-Atlanta-GA-30327/35911789_zpid/
Condo For Sale,90 La Rue Pl NW,33.817124,-84.42478,Atlanta,GA,30327,"$173,500 ",2,2,"1,200","SAGE REAL ESTATE ADVISORS, LLC",https://www.zillow.com/homedetails/90-La-Rue-Pl-NW-Atlanta-GA-30327/35915412_zpid/
House For Sale,4825 Woodvale Dr,33.887178,-84.418937,Atlanta,GA,30327,"$995,000 ",6,7,"3,415",PalmerHouse Properties & Assoc,https://www.zillow.com/homedetails/4825-Woodvale-Dr-Atlanta-GA-30327/2090352472_zpid/
House For Sale,2930 Margaret Mitchell Ct NW,33.835212,-84.427301,Atlanta,GA,30327,"$668,900 ",4,3,"2,105",,https://www.zillow.com/homedetails/2930-Margaret-Mitchell-Ct-NW-Atlanta-GA-30327/35917382_zpid/
House For Sale,4117 Paran Pointe Dr NW,33.866114,-84.436377,Atlanta,GA,30327,"$750,000 ",4,3,"3,174",,https://www.zillow.com/homedetails/4117-Paran-Pointe-Dr-NW-Atlanta-GA-30327/35919808_zpid/
House For Sale,3061 Nancy Creek Rd NW,33.838108,-84.440668,Atlanta,GA,30327,"$3,200,000 ",3,4,"2,984",,https://www.zillow.com/homedetails/3061-Nancy-Creek-Rd-NW-Atlanta-GA-30327/35920021_zpid/
House For Sale,3895 Beechwood Dr NW,33.861738,-84.43256,Atlanta,GA,30327,"$1,000,000 ",4,5,"3,400",,https://www.zillow.com/homedetails/3895-Beechwood-Dr-NW-Atlanta-GA-30327/35917851_zpid/
For Sale by Owner,92 Adrian Pl NW,33.819083,-84.425142,Atlanta,GA,30327,"$225,000 ",2,2,"1,100",,https://www.zillow.com/homedetails/92-Adrian-Pl-NW-Atlanta-GA-30327/35915574_zpid/
House For Sale,4357 Jett Rd NW,33.874824,-84.400015,Atlanta,GA,30327,"$1,575,000 ",4,6,"6,356",Dorsey Alston Realtors,https://www.zillow.com/homedetails/4357-Jett-Rd-NW-Atlanta-GA-30327/35906781_zpid/
House For Sale,4665 Bryn Mawr Cir NW,33.880126,-84.40426,Atlanta,GA,30327,"$799,000 ",4,4,"3,138",Engel & Volkers Atlanta,https://www.zillow.com/homedetails/4665-Bryn-Mawr-Cir-NW-Atlanta-GA-30327/35906523_zpid/
House For Sale,1965 W Wesley Rd NW,33.840679,-84.451307,Atlanta,GA,30327,"$2,350,000 ",6,8,"8,082",,https://www.zillow.com/homedetails/1965-W-Wesley-Rd-NW-Atlanta-GA-30327/35921929_zpid/
House For Sale,1930 W Wesley Rd NW # 0,33.839108,-84.450899,Atlanta,GA,30327,"$2,350,000 ",5,7,"5,544",,https://www.zillow.com/homedetails/1930-W-Wesley-Rd-NW-0-Atlanta-GA-30327/2090438282_zpid/
House For Sale,4103 Flintlock Rd NW,33.867476,-84.439089,Atlanta,GA,30327,"$975,000 ",5,4,"4,664",Atlanta Communities,https://www.zillow.com/homedetails/4103-Flintlock-Rd-NW-Atlanta-GA-30327/35919785_zpid/
House For Sale,1417 Garmon Ferry Rd NW,33.871124,-84.427896,Atlanta,GA,30327,"$1,950,000 ",5,6,"6,500",Coldwell Banker Residential Brokerage - Perimeter,https://www.zillow.com/homedetails/1417-Garmon-Ferry-Rd-NW-Atlanta-GA-30327/35919080_zpid/
House For Sale,2029 Rivermeade Way NW,33.836316,-84.453204,Atlanta,GA,30327,"$1,350,000 ",6,6,"4,739",Dorsey Alston Realtors,https://www.zillow.com/homedetails/2029-Rivermeade-Way-NW-Atlanta-GA-30327/35921817_zpid/
New Construction,4384 Powers Ferry Rd,33.874655,-84.398374,Atlanta,GA,30327,"$2,699,000 ",5,6,"5,321",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4384-Powers-Ferry-Rd-Atlanta-GA-30327/35906769_zpid/
House For Sale,4615 Millbrook Dr NW,33.881232,-84.402565,Atlanta,GA,30327,"$839,000 ",4,3,"2,685",,https://www.zillow.com/homedetails/4615-Millbrook-Dr-NW-Atlanta-GA-30327/35906602_zpid/
House For Sale,110 Forrest Lake Dr NW,33.884924,-84.390853,Atlanta,GA,30327,"$2,325,000 ",6,8,"7,780",,https://www.zillow.com/homedetails/110-Forrest-Lake-Dr-NW-Atlanta-GA-30327/35902895_zpid/
House For Sale,775 Riley Pl,33.911777,-84.412061,Atlanta,GA,30327,"$2,795,000 ",6,9,"14,108",,https://www.zillow.com/homedetails/775-Riley-Pl-Atlanta-GA-30327/35912286_zpid/
House For Sale,3185 Weston Pl NW,33.840612,-84.423592,Atlanta,GA,30327,"$865,000 ",5,5,"4,419",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/3185-Weston-Pl-NW-Atlanta-GA-30327/35914609_zpid/
House For Sale,330 Long Glen Dr,33.89989,-84.399168,Atlanta,GA,30327,"$2,050,000 ",6,7,"10,000",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/330-Long-Glen-Dr-Atlanta-GA-30327/108602218_zpid/
House For Sale,2681 Arden Rd NW,33.828408,-84.408995,Atlanta,GA,30327,"$1,695,000 ",7,9,"8,512",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/2681-Arden-Rd-NW-Atlanta-GA-30327/35910798_zpid/
House For Sale,2787 Margaret Mitchell Dr NW,33.832178,-84.436903,Atlanta,GA,30327,"$995,000 ",4,4,"3,062",Dorsey Alston Realtors,https://www.zillow.com/homedetails/2787-Margaret-Mitchell-Dr-NW-Atlanta-GA-30327/35920117_zpid/
House For Sale,60 Forrest Lake Dr,33.88405,-84.389605,Sandy Springs,GA,30327,"$2,100,000 ",5,7,"6,207",Ansley Atlanta Real Estate,https://www.zillow.com/homedetails/60-Forrest-Lake-Dr-Sandy-Springs-GA-30327/35902888_zpid/
Condo For Sale,3101 Rd NW # 313,33.8627,-84.4215,Atlanta,GA,30327,"$550,000 ",3,3,"1,600",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/3101-Rd-NW-313-Atlanta-GA-30327/55019826_zpid/
Townhouse For Sale,4250 River Green Dr NW APT 401,33.863187,-84.448032,Atlanta,GA,30327,"$285,000 ",3,2,"1,486",,https://www.zillow.com/homedetails/4250-River-Green-Dr-NW-APT-401-Atlanta-GA-30327/65470610_zpid/
House For Sale,410 Mount Vernon Hwy,33.91435,-84.400714,Sandy Springs,GA,30327,"$825,000 ",5,4,"3,876",,https://www.zillow.com/homedetails/410-Mount-Vernon-Hwy-Sandy-Springs-GA-30327/2098172509_zpid/
Townhouse For Sale,3050 Margaret Mitchell Dr NW APT 22,33.838833,-84.430935,Atlanta,GA,30327,"$359,000 ",3,3,"1,680",,https://www.zillow.com/homedetails/3050-Margaret-Mitchell-Dr-NW-APT-22-Atlanta-GA-30327/35917603_zpid/
Condo For Sale,168 Barone Pl NW # 168,33.817989,-84.423164,Atlanta,GA,30327,"$210,000 ",2,3,"1,252",,https://www.zillow.com/homedetails/168-Barone-Pl-NW-168-Atlanta-GA-30327/2105267946_zpid/
House For Sale,4670 Paran Valley NW,33.882859,-84.401767,Atlanta,GA,30327,"$950,000 ",5,5,"4,554",HIRSH REAL ESTATE SPECIALISTS,https://www.zillow.com/homedetails/4670-Paran-Valley-NW-Atlanta-GA-30327/35906681_zpid/
House For Sale,2933 Westminster Cir NW,33.836066,-84.42646,Atlanta,GA,30327,"$1,325,000 ",5,6,"4,958",Dorsey Alston Realtors,https://www.zillow.com/homedetails/2933-Westminster-Cir-NW-Atlanta-GA-30327/35914764_zpid/
House For Sale,3584 Rembrandt Rd NW,33.852814,-84.418968,Atlanta,GA,30327,"$1,750,000 ",6,6,"5,500",,https://www.zillow.com/homedetails/3584-Rembrandt-Rd-NW-Atlanta-GA-30327/35914376_zpid/
House For Sale,625 Mount Vernon Hwy,33.910614,-84.407806,Sandy Springs,GA,30327,"$1,650,000 ",6,7,"7,006",,https://www.zillow.com/homedetails/625-Mount-Vernon-Hwy-Sandy-Springs-GA-30327/35912297_zpid/
House For Sale,2790 Ridgewood Rd NW,33.831207,-84.449669,Atlanta,GA,30327,"$1,650,000 ",5,9,"6,842",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/2790-Ridgewood-Rd-NW-Atlanta-GA-30327/35921841_zpid/
House For Sale,1335 Moores Mill Rd NW,33.830411,-84.432347,Atlanta,GA,30327,"$950,000 ",4,4,"2,502",,https://www.zillow.com/homedetails/1335-Moores-Mill-Rd-NW-Atlanta-GA-30327/35917556_zpid/
House For Sale,4450 Northside Dr NW,33.875652,-84.411824,Atlanta,GA,30327,"$1,500,000 ",5,6,"5,592",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4450-Northside-Dr-NW-Atlanta-GA-30327/35911843_zpid/
House For Sale,1401 Mount Paran Rd NW,33.870514,-84.425761,Atlanta,GA,30327,"$2,750,000 ",6,9,"10,000",Berkshire Hathaway HomeServices Georgia Properties - Buckhead Office,https://www.zillow.com/homedetails/1401-Mount-Paran-Rd-NW-Atlanta-GA-30327/65442138_zpid/
House For Sale,12 Spring Oaks Ct,33.908213,-84.409438,Sandy Springs,GA,30327,"$799,900 ",5,4,"4,268","Simple Showing, Inc",https://www.zillow.com/homedetails/12-Spring-Oaks-Ct-Sandy-Springs-GA-30327/35912260_zpid/
House For Sale,235 Glen Lake Dr,33.912422,-84.394013,Atlanta,GA,30327,"$725,000 ",7,5,"7,151",RE/MAX Metro Atlanta Cityside,https://www.zillow.com/homedetails/235-Glen-Lake-Dr-Atlanta-GA-30327/35903597_zpid/
Condo For Sale,103 Verlaine Pl NW,33.823444,-84.424167,Atlanta,GA,30327,"$250,000 ",2,3,"1,288",,https://www.zillow.com/homedetails/103-Verlaine-Pl-NW-Atlanta-GA-30327/35915127_zpid/
House For Sale,246 Lafayette Way,33.883328,-84.395205,Sandy Springs,GA,30327,"$1,999,900 ",6,7,"7,021",,https://www.zillow.com/homedetails/246-Lafayette-Way-Sandy-Springs-GA-30327/65442021_zpid/
House For Sale,2999 Saint Annes Ln NW,33.838505,-84.420134,Atlanta,GA,30327,"$579,900 ",4,2,"1,950",EXP Realty LLC,https://www.zillow.com/homedetails/2999-Saint-Annes-Ln-NW-Atlanta-GA-30327/35914506_zpid/
House For Sale,260 Tamer Ln,33.909818,-84.396349,Sandy Springs,GA,30327,"$1,195,000 ",5,7,"4,364",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/260-Tamer-Ln-Sandy-Springs-GA-30327/35903488_zpid/
Condo For Sale,675 W Paces Ferry Road Nw House # 9,33.848811,-84.409373,Atlanta,GA,30327,"$2,595,000 ",6,9,"6,692",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/675-W-Paces-Ferry-Road-Nw-House-9-Atlanta-GA-30327/2094040027_zpid/
House For Sale,4271 Garmon Rd NW,33.871418,-84.426203,Atlanta,GA,30327,"$1,450,000 ",4,6,"6,200",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4271-Garmon-Rd-NW-Atlanta-GA-30327/35913709_zpid/
House For Sale,4065 Beechwood Dr NW,33.866292,-84.431883,Atlanta,GA,30327,"$1,895,000 ",6,7,"5,282",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/4065-Beechwood-Dr-NW-Atlanta-GA-30327/35918244_zpid/
For Sale by Owner,4745 Riverview Rd,33.897131,-84.435199,Atlanta,GA,30327,"$3,200,000 ",5,7,"10,900",,https://www.zillow.com/homedetails/4745-Riverview-Rd-Atlanta-GA-30327/35919240_zpid/
House For Sale,2445 W Wesley Rd NW,33.842415,-84.455541,Atlanta,GA,30327,"$2,495,000 ",5,7,"6,311",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/2445-W-Wesley-Rd-NW-Atlanta-GA-30327/35921944_zpid/
House For Sale,5710 Riley Ter,33.912892,-84.41108,Atlanta,GA,30327,"$999,000 ",6,6,"5,338",HOMELAND REALTY GROUP LLC,https://www.zillow.com/homedetails/5710-Riley-Ter-Atlanta-GA-30327/35912330_zpid/
House For Sale,750 Moores Mill Rd NW,33.841519,-84.412435,Atlanta,GA,30327,"$1,299,000 ",6,8,"5,487",,https://www.zillow.com/homedetails/750-Moores-Mill-Rd-NW-Atlanta-GA-30327/35911309_zpid/
Townhouse For Sale,4246 River Green Dr NW APT 204,33.863187,-84.448032,Atlanta,GA,30327,"$200,000 ",1,1,997,,https://www.zillow.com/homedetails/4246-River-Green-Dr-NW-APT-204-Atlanta-GA-30327/65470581_zpid/
House For Sale,4681 Tall Pines Dr NW,33.883644,-84.390987,Atlanta,GA,30327,"$925,000 ",4,3,"4,098",Dorsey Alston Realtors,https://www.zillow.com/homedetails/4681-Tall-Pines-Dr-NW-Atlanta-GA-30327/35902920_zpid/
House For Sale,230 Forrest Lake Dr NW,33.88642,-84.395032,Atlanta,GA,30327,"$729,000 ",4,5,"2,577",Coldwell Banker Residential Brokerage - Sandy Springs,https://www.zillow.com/homedetails/230-Forrest-Lake-Dr-NW-Atlanta-GA-30327/35903033_zpid/
House For Sale,1330 W Garmon Rd NW,33.880041,-84.430505,Atlanta,GA,30327,"$1,595,000 ",4,5,"4,316",,https://www.zillow.com/homedetails/1330-W-Garmon-Rd-NW-Atlanta-GA-30327/49819723_zpid/
Condo For Sale,3286 Northside Pkwy NW APT 1205,33.844237,-84.426363,Atlanta,GA,30327,"$1,099,000 ",3,4,"2,475",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/3286-Northside-Pkwy-NW-APT-1205-Atlanta-GA-30327/65470260_zpid/
House For Sale,4755 Lafayette Ave,33.885016,-84.398279,Atlanta,GA,30327,"$849,000 ",4,4,"4,058",Dorsey Alston Realtors,https://www.zillow.com/homedetails/4755-Lafayette-Ave-Atlanta-GA-30327/35906465_zpid/
Townhouse For Sale,103 Verlaine Pl NW # 103,33.820964,-84.425605,Atlanta,GA,30327,"$250,000 ",2,3,"1,288",,https://www.zillow.com/homedetails/103-Verlaine-Pl-NW-103-Atlanta-GA-30327/2101286874_zpid/
House For Sale,58 Finch Forest Trl,33.895068,-84.426575,Sandy Springs,GA,30327,"$2,995,000 ",7,8,"8,524",BEACHAM AND COMPANY REALTORS,https://www.zillow.com/homedetails/58-Finch-Forest-Trl-Sandy-Springs-GA-30327/65470455_zpid/
House For Sale,1130 Mount Paran Rd NW,33.872312,-84.415811,Atlanta,GA,30327,"$1,995,000 ",5,5,"5,823",,https://www.zillow.com/homedetails/1130-Mount-Paran-Rd-NW-Atlanta-GA-30327/35911808_zpid/
Townhouse For Sale,502 Townsend Pl NW # 502,33.863781,-84.450454,Atlanta,GA,30327,"$650,000 ",3,4,"2,596",Dorsey Alston Realtors,https://www.zillow.com/homedetails/502-Townsend-Pl-NW-502-Atlanta-GA-30327/2090787244_zpid/
House For Sale,110 Burdette Trl,33.899576,-84.395173,Sandy Springs,GA,30327,"$2,800,000 ",6,10,"11,392",Atlanta Fine Homes Sotheby's International Realty,https://www.zillow.com/homedetails/110-Burdette-Trl-Sandy-Springs-GA-30327/108597465_zpid/
